Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.01     303/303         TaylorModel::intEval(Interval&, std::vector<Interval, std::allocator<Interval> > const&) const [49]
                0.00    0.00     101/2272        TaylorModelVec::TaylorModelVec(TaylorModelVec const&) [79]
                0.00    0.00     101/4494        TaylorModelVec::~TaylorModelVec() [83]
                0.00    0.00     303/418839      Interval::operator+=(Interval const&) [58]
                0.00    0.00     100/150444      Interval::operator+(Interval const&) const [64]
                0.00    0.00     503/4112232     Interval::~Interval() [56]
                0.00    0.00     606/636         char* std::string::_S_construct<char*>(char*, char*, std::allocator<char> const&, std::forward_iterator_tag) [235]
                0.00    0.00     606/606         Interval::width() const [237]
                0.00    0.00     303/938415      Interval::Interval() [206]
                0.00    0.00     303/303         Interval::getLower() const [246]
                0.00    0.00     303/303         Interval::getHigher() const [247]
                0.00    0.00     112/146         std::vector<std::string, std::allocator<std::string> >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string const&) [253]
                0.00    0.00     100/100         Interval::getHigher(int) const [261]
                0.00    0.00     100/409         Interval::sup() const [241]
                0.00    0.00     100/143040      Interval::Interval(double) [208]
                0.00    0.00     100/100         Interval::getLower(int) const [260]
                0.00    0.00       5/5           std::vector<std::vector<std::string, std::allocator<std::string> >, std::allocator<std::vector<std::string, std::allocator<std::string> > > >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::vector<std::string, std::allocator<std::string> >*, std::vector<std::vector<std::string, std::allocator<std::string> >, std::allocator<std::vector<std::string, std::allocator<std::string> > > > >, std::vector<std::string, std::allocator<std::string> > const&) [286]
-----------------------------------------------
                0.00    0.01     303/303         TaylorModel::intEval(Interval&, std::vector<Interval, std::allocator<Interval> > const&) const [49]
[48]     4.6    0.00    0.01     303         Polynomial::intEval(Interval&, std::vector<Interval, std::allocator<Interval> > const&) const [48]
                0.00    0.00     303/912         Polynomial::toHornerForm(HornerForm&) const [31]
                0.00    0.00     303/303         HornerForm::intEval(Interval&, std::vector<Interval, std::allocator<Interval> > const&) const [98]
                0.00    0.00     303/38750       HornerForm::~HornerForm() [123]
                0.00    0.00     303/4112232     Interval::~Interval() [56]
                0.00    0.00     303/938415      Interval::Interval() [206]
-----------------------------------------------
                0.00    0.01     303/303         OutputWriter::addPreconditioned(std::vector<MyComponent*, std::allocator<MyComponent*> >, std::vector<Interval, std::allocator<Interval> >&, MyComponent&) [47]
[49]     4.6    0.00    0.01     303         TaylorModel::intEval(Interval&, std::vector<Interval, std::allocator<Interval> > const&) const [49]
                0.00    0.01     303/303         Polynomial::intEval(Interval&, std::vector<Interval, std::allocator<Interval> > const&) const [48]
-----------------------------------------------
                0.00    0.00    2391/9564        HornerForm::insert_ctrunc_normal(TaylorModel&, TaylorModelVec const&, std::vector<Interval, std::allocator<Interval> > const&, std::vector<Interval, std::allocator<Interval> > const&, int, int, Interval const&) const [10]
                0.00    0.01    7173/9564        TaylorModel::mul_insert_ctrunc_normal(TaylorModel&, TaylorModel const&, Interval const&, std::vector<Interval, std::allocator<Interval> > const&, int, Interval const&) const [15]
[50]     4.2    0.00    0.01    9564         TaylorModel::ctrunc_normal(std::vector<Interval, std::allocator<Interval> > const&, int) [50]
                0.00    0.01    9564/13164       Polynomial::ctrunc_normal(Interval&, std::vector<Interval, std::allocator<Interval> > const&, int) [45]
                0.00    0.00    9564/418839      Interval::operator+=(Interval const&) [58]
                0.00    0.00    9564/4112232     Interval::~Interval() [56]
                0.00    0.00    9564/938415      Interval::Interval() [206]
-----------------------------------------------
                0.00    0.00     606/22118       TaylorModel::transform(std::vector<int, std::allocator<int> >) [85]
                0.00    0.01   21512/22118       Polynomial::toHornerForm(HornerForm&) const [31]
[51]     4.1    0.00    0.01   22118         Polynomial::Polynomial(std::list<Monomial, std::allocator<Monomial> > const&) [51]
                0.00    0.01   22118/22436       std::list<Monomial, std::allocator<Monomial> >::sort() [52]
                0.00    0.00   30104/2466930     Monomial::Monomial(Monomial const&) [18]
-----------------------------------------------
                0.00    0.00       9/22436       Polynomial::Polynomial(std::vector<Interval, std::allocator<Interval> > const&) [152]
                0.00    0.00     309/22436       Polynomial::Polynomial(RowVector const&) [124]
                0.00    0.01   22118/22436       Polynomial::Polynomial(std::list<Monomial, std::allocator<Monomial> > const&) [51]
[52]     3.9    0.00    0.01   22436         std::list<Monomial, std::allocator<Monomial> >::sort() [52]
                0.01    0.00  328770/1268324     std::_List_base<Monomial, std::allocator<Monomial> >::_M_clear() [28]
                0.00    0.00   22667/22667       std::list<Monomial, std::allocator<Monomial> >::merge(std::list<Monomial, std::allocator<Monomial> >&) [100]
-----------------------------------------------
                0.00    0.01   65603/65603       Polynomial::operator*=(Polynomial const&) [13]
[53]     3.7    0.00    0.01   65603         Polynomial::mul_assign(Monomial const&) [53]
                0.00    0.00  251928/251928      Monomial::operator*=(Monomial const&) [62]
                0.00    0.00   65603/198027      Interval::subseteq(Interval const&) const [61]
                0.00    0.00   65603/4112232     Interval::~Interval() [56]
                0.00    0.00       2/1268324     std::_List_base<Monomial, std::allocator<Monomial> >::_M_clear() [28]
                0.00    0.00   65603/938415      Interval::Interval() [206]
-----------------------------------------------
                0.00    0.00       3/29960       MyComponent::remapTimeStepPipe() [115]
                0.00    0.00       3/29960       yyparse() [1]
                0.00    0.00     297/29960       MyComponent::orderedTSPRemap(bool) [81]
                0.00    0.00     300/29960       HornerForm::insert_ctrunc_normal(TaylorModel&, RangeTree*&, TaylorModelVec const&, std::vector<Interval, std::allocator<Interval> > const&, std::vector<Interval, std::allocator<Interval> > const&, int, int, Interval const&) const [30]
                0.00    0.00     300/29960       TaylorModel::integral(TaylorModel&, Interval const&) const [127]
                0.00    0.00     300/29960       smallComp::advanceFlow(MyComponent&, MySettings&) [9]
                0.00    0.00     900/29960       HornerForm::insert_no_remainder(TaylorModel&, TaylorModelVec const&, int, int, Interval const&) const [23]
                0.00    0.00     900/29960       TaylorModel::integral_no_remainder(TaylorModel&) const [114]
                0.00    0.00    2700/29960       TaylorModel::mul_insert_ctrunc_normal_assign(Interval&, Interval&, TaylorModel const&, Interval const&, std::vector<Interval, std::allocator<Interval> > const&, int, Interval const&) [35]
                0.00    0.00    3015/29960       std::vector<TaylorModel, std::allocator<TaylorModel> >::operator=(std::vector<TaylorModel, std::allocator<TaylorModel> > const&) [86]
                0.00    0.00    5969/29960       HornerForm::insert_ctrunc_normal(TaylorModel&, TaylorModelVec const&, std::vector<Interval, std::allocator<Interval> > const&, std::vector<Interval, std::allocator<Interval> > const&, int, int, Interval const&) const [10]
                0.00    0.00    7173/29960       TaylorModel::mul_insert_ctrunc_normal_assign(TaylorModel const&, Interval const&, std::vector<Interval, std::allocator<Interval> > const&, int, Interval const&) [14]
                0.00    0.00    8100/29960       TaylorModel::mul_no_remainder_assign(TaylorModel const&, int, Interval const&) [25]
[54]     3.6    0.00    0.01   29960         TaylorModel::operator=(TaylorModel const&) [54]
                0.00    0.01   29960/67696       Polynomial::operator=(Polynomial const&) [40]
                0.00    0.00   29960/1939268     Interval::operator=(Interval const&) [60]
-----------------------------------------------
                0.00    0.00       2/322239      ParseResult::~ParseResult() [179]
                0.00    0.00       3/322239      Flowpipe::Flowpipe(std::vector<Interval, std::allocator<Interval> > const&, Interval const&) [137]
                0.00    0.00       3/322239      MyComponent::remapTimeStepPipe() [115]
                0.00    0.00       6/322239      MyComponent::remapIVP(TaylorModelVec, std::vector<HornerForm, std::allocator<HornerForm> > const&, std::vector<Interval, std::allocator<Interval> >) [136]
                0.00    0.00       9/322239      MyComponentRemove::getNVarMParam(int, std::vector<int, std::allocator<int> >) [150]
                0.00    0.00       9/322239      MyComponentRemove::getUnitTmv(int) [151]
                0.00    0.00       9/322239      getUnitTmv(int) [154]
                0.00    0.00      13/322239      yyparse() [1]
                0.00    0.00      18/322239      TaylorModelVec::clear() [169]
                0.00    0.00     200/322239      getEmptyTMV(int) [112]
                0.00    0.00     297/322239      TaylorModelVec::TaylorModelVec(int) [121]
                0.00    0.00     300/322239      Polynomial::operator-=(Polynomial const&) [111]
                0.00    0.00     300/322239      TaylorModel::centerRemainder(int) [109]
                0.00    0.00     300/322239      TaylorModelVec::evaluate_t(TaylorModelVec&, std::vector<Interval, std::allocator<Interval> > const&) const [90]
                0.00    0.00     300/322239      makeCompInitSets(MyComponent&, MyComponent*) [92]
                0.00    0.00     303/322239      TaylorModelVec::TaylorModelVec(std::vector<Interval, std::allocator<Interval> > const&, int) [113]
                0.00    0.00     306/322239      TaylorModelVec::add(TaylorModelVec&, TaylorModelVec const&) const [99]
                0.00    0.00     309/322239      TaylorModel::TaylorModel(RowVector const&) [118]
